ano,mes,data,regiao,uf,cidade,canal_venda,categoria,produto,quantidade,preco_unitario,faturamento,custo,lucro,prazo_entrega,avaliacao_cliente
2022,6,2022-06-01,Sudeste,ES,Serra,Site próprio,Beleza,Produto C,25,2133.05,53326.14,29397.51,20253.0,12.7,3.67
2022,6,2022-06-01,Sul,PR,Curitiba,Aplicativo,Esporte,Produto D,18,129.3,2327.34,1756.5,551.95,2.6,3.67
2022,6,2022-06-01,Sul,PR,Londrina,Marketplace,Moda,Produto B,29,1769.37,51311.72,31881.36,9267.58,11.7,4.03
2022,6,2022-06-01,Sul,SC,Florianópolis,Marketplace,Livros,Produto B,16,107.03,1712.54,1210.25,352.58,6.3,4.47
2022,6,2022-06-01,Sul,SC,Joinville,Aplicativo,Esporte,Produto C,14,599.77,8396.72,5271.9,2070.87,11.4,3.76
2022,6,2022-06-01,Sul,RS,Porto Alegre,Site próprio,Esporte,Produto B,7,1050.65,7354.56,4816.37,2711.5,5.9,2.92
2022,6,2022-06-01,Sul,RS,Caxias do Sul,Site próprio,Beleza,Produto C,15,501.79,7526.86,4269.97,2066.03,8.7,4.7
2022,7,2022-07-01,Norte,AM,Manaus,Marketplace,Esporte,Produto A,1,91.8,91.8,66.61,39.03,12.8,2.66
2022,7,2022-07-01,Norte,PA,Belém,Marketplace,Beleza,Produto B,1,1783.11,1783.11,1123.15,381.1,7.0,3.61
2022,7,2022-07-01,Norte,PA,Santarém,Aplicativo,Casa,Produto B,26,429.82,11175.36,6657.35,2296.71,8.3,3.0
2022,7,2022-07-01,Norte,RO,Porto Velho,Marketplace,Casa,Produto A,20,1874.68,37493.56,28721.54,7315.01,11.6,2.89
2022,7,2022-07-01,Norte,TO,Palmas,Aplicativo,Livros,Produto A,15,836.69,12550.38,7192.41,2407.11,4.3,2.97
2022,7,2022-07-01,Nordeste,BA,Salvador,Marketplace,Moda,Produto B,17,2447.85,41613.47,29597.38,9511.48,4.1,4.85
2022,7,2022-07-01,Nordeste,BA,Feira de Santana,Site próprio,Eletrônicos,Produto A,28,2272.68,63634.94,42614.34,28371.18,10.6,3.08
2022,7,2022-07-01,Nordeste,PE,Recife,Aplicativo,Casa,Produto B,25,2300.18,57504.55,38577.2,25144.76,12.1,4.82
2022,7,2022-07-01,Nordeste,PE,Jaboatão dos Guararapes,Site próprio,Livros,Produto C,29,1853.5,53751.52,37506.82,13031.27,13.4,2.6
2022,7,2022-07-01,Nordeste,CE,Fortaleza,Marketplace,Esporte,Produto A,27,645.55,17429.88,13948.51,6830.86,5.6,2.96
2022,7,2022-07-01,Nordeste,CE,Juazeiro do Norte,Aplicativo,Casa,Produto B,29,1727.83,50107.08,31246.87,18956.25,11.2,4.55
2022,7,2022-07-01,Nordeste,MA,São Luís,Marketplace,Moda,Produto C,9,302.86,2725.75,2018.59,697.18,5.7,2.95
2022,7,2022-07-01,Nordeste,PB,João Pessoa,Marketplace,Beleza,Produto D,20,1245.52,24910.49,19776.4,7665.38,8.9,3.46
2022,7,2022-07-01,Centro-Oeste,DF,Brasília,Site próprio,Livros,Produto B,3,471.91,1415.74,905.56,440.31,14.6,2.96
2022,7,2022-07-01,Centro-Oeste,GO,Goiânia,Site próprio,Livros,Produto A,21,1089.26,22874.43,16771.61,9279.94,14.9,3.21
2022,7,2022-07-01,Centro-Oeste,GO,Aparecida de Goiânia,Site próprio,Esporte,Produto C,26,1219.81,31714.97,25563.51,9330.04,2.0,3.2
2022,7,2022-07-01,Centro-Oeste,MT,Cuiabá,Aplicativo,Livros,Produto A,20,2145.28,42905.55,30389.59,12287.46,3.8,4.92
2022,7,2022-07-01,Centro-Oeste,MS,Campo Grande,Aplicativo,Esporte,Produto B,23,2086.05,47979.22,26465.74,15658.52,2.9,3.89
2022,7,2022-07-01,Sudeste,SP,São Paulo,Site próprio,Beleza,Produto D,3,1848.79,5546.37,3496.74,1028.92,14.5,3.75
2022,7,2022-07-01,Sudeste,SP,Campinas,Site próprio,Moda,Produto C,29,2284.76,66258.03,50887.71,12704.06,9.8,4.34
2022,7,2022-07-01,Sudeste,SP,Ribeirão Preto,Marketplace,Esporte,Produto A,19,850.03,16150.59,9355.24,7000.59,7.2,3.99
2022,7,2022-07-01,Sudeste,RJ,Rio de Janeiro,Aplicativo,Beleza,Produto C,5,810.33,4051.64,3195.26,838.5,12.0,4.72
2022,7,2022-07-01,Sudeste,RJ,Niterói,Marketplace,Beleza,Produto A,8,238.8,1910.41,1530.25,730.23,8.9,3.6
2022,7,2022-07-01,Sudeste,RJ,Nova Iguaçu,Marketplace,Eletrônicos,Produto C,24,862.05,20689.25,13550.01,3948.31,7.1,4.59
2022,7,2022-07-01,Sudeste,RJ,Petrópolis,Aplicativo,Casa,Produto A,3,2331.01,6993.03,4784.77,2390.82,11.7,3.13
2022,7,2022-07-01,Sudeste,MG,Belo Horizonte,Aplicativo,Moda,Produto C,28,2103.5,58897.98,33593.69,23451.29,4.8,3.86
2022,7,2022-07-01,Sudeste,MG,Uberlândia,Marketplace,Moda,Produto A,2,1463.15,2926.3,2095.78,626.25,12.9,4.25
2022,7,2022-07-01,Sudeste,MG,Juiz de Fora,Site próprio,Casa,Produto D,29,1203.87,34912.31,22777.64,13233.59,8.3,3.26
2022,7,2022-07-01,Sudeste,ES,Vitória,Aplicativo,Esporte,Produto A,14,361.09,5055.3,3615.4,1112.36,14.5,2.89
2022,7,2022-07-01,Sudeste,ES,Vila Velha,Marketplace,Livros,Produto D,21,696.07,14617.5,9680.77,3822.43,5.3,3.27
2022,7,2022-07-01,Sudeste,ES,Serra,Marketplace,Eletrônicos,Produto B,2,2133.66,4267.33,3359.4,1767.79,7.7,3.39
2022,7,2022-07-01,Sul,PR,Curitiba,Site próprio,Moda,Produto D,16,1158.49,18535.91,11818.98,6913.29,11.2,4.69
2022,7,2022-07-01,Sul,PR,Londrina,Site próprio,Moda,Produto B,16,520.74,8331.9,5752.08,2688.94,14.5,4.4
2022,7,2022-07-01,Sul,SC,Florianópolis,Aplicativo,Moda,Produto D,2,802.56,1605.12,1177.12,535.15,13.9,2.58
2022,7,2022-07-01,Sul,SC,Joinville,Marketplace,Eletrônicos,Produto B,15,1115.97,16739.49,9284.98,7298.23,9.2,2.57
2022,7,2022-07-01,Sul,RS,Porto Alegre,Aplicativo,Moda,Produto D,16,1028.12,16449.92,13083.8,6435.24,4.0,3.07
2022,7,2022-07-01,Sul,RS,Caxias do Sul,Aplicativo,Eletrônicos,Produto D,8,2429.94,19439.55,14296.18,5603.67,4.6,2.86
2022,8,2022-08-01,Norte,AM,Manaus,Site próprio,Beleza,Produto A,9,1420.54,12784.88,7464.94,3358.37,6.8,3.93
2022,8,2022-08-01,Norte,PA,Belém,Aplicativo,Eletrônicos,Produto B,1,440.01,440.01,253.08,151.39,7.8,4.05
2022,8,2022-08-01,Norte,PA,Santarém,Aplicativo,Esporte,Produto C,3,573.86,1721.57,1088.11,662.47,5.9,3.73
2022,8,2022-08-01,Norte,RO,Porto Velho,Aplicativo,Moda,Produto C,16,2086.94,33391.09,26645.91,10939.25,6.6,3.45
2022,8,2022-08-01,Norte,TO,Palmas,Site próprio,Casa,Produto C,27,1582.07,42715.98,27623.85,11488.19,8.7,2.83
2022,8,2022-08-01,Nordeste,BA,Salvador,Site próprio,Livros,Produto B,17,2215.06,37655.98,27128.51,12677.87,14.6,4.14
2022,8,2022-08-01,Nordeste,BA,Feira de Santana,Marketplace,Livros,Produto B,9,1630.46,14674.11,9316.78,5625.52,13.9,3.25
2022,8,2022-08-01,Nordeste,PE,Recife,Marketplace,Beleza,Produto C,19,1804.29,34281.43,19674.17,7125.21,9.9,4.0
2022,8,2022-08-01,Nordeste,PE,Jaboatão dos Guararapes,Marketplace,Casa,Produto B,5,219.22,1096.08,720.11,306.48,6.0,4.1
2022,8,2022-08-01,Nordeste,CE,Fortaleza,Marketplace,Eletrônicos,Produto D,22,1060.35,23327.6,15288.39,5531.67,8.3,3.76
2022,8,2022-08-01,Nordeste,CE,Juazeiro do Norte,Aplicativo,Moda,Produto A,16,1936.88,30990.07,22928.51,11563.98,9.0,4.59
2022,8,2022-08-01,Nordeste,MA,São Luís,Site próprio,Beleza,Produto C,2,2381.4,4762.8,3166.6,1106.65,3.7,4.71
2022,8,2022-08-01,Nordeste,PB,João Pessoa,Site próprio,Moda,Produto A,6,1657.85,9947.08,7533.45,3629.24,14.6,3.45
2022,8,2022-08-01,Centro-Oeste,DF,Brasília,Aplicativo,Casa,Produto D,23,2035.44,46815.09,32363.53,11715.9,8.0,3.9
2022,8,2022-08-01,Centro-Oeste,GO,Goiânia,Site próprio,Esporte,Produto D,14,312.71,4378.01,3187.7,1445.82,14.6,4.21
2022,8,2022-08-01,Centro-Oeste,GO,Aparecida de Goiânia,Aplicativo,Esporte,Produto B,24,1168.6,28046.39,16363.58,8453.09,6.3,4.69
2022,8,2022-08-01,Centro-Oeste,MT,Cuiabá,Marketplace,Moda,Produto A,1,1263.56,1263.56,928.83,425.28,10.0,2.86
2022,8,2022-08-01,Centro-Oeste,MS,Campo Grande,Site próprio,Eletrônicos,Produto A,19,1521.43,28907.2,17659.61,5853.36,5.6,4.52
2022,8,2022-08-01,Sudeste,SP,São Paulo,Site próprio,Casa,Produto C,22,1785.05,39271.16,28055.02,16952.94,8.0,4.35
2022,8,2022-08-01,Sudeste,SP,Campinas,Marketplace,Casa,Produto A,20,2055.51,41110.11,30816.24,9864.47,4.4,4.75
2022,8,2022-08-01,Sudeste,SP,Ribeirão Preto,Aplicativo,Moda,Produto C,1,1033.92,1033.92,704.55,334.63,2.2,3.09
2022,8,2022-08-01,Sudeste,RJ,Rio de Janeiro,Site próprio,Eletrônicos,Produto A,5,1635.79,8178.97,5394.14,3029.46,14.8,4.55
2022,8,2022-08-01,Sudeste,RJ,Niterói,Aplicativo,Casa,Produto C,26,443.2,11523.19,6511.46,3727.61,9.8,4.62
2022,8,2022-08-01,Sudeste,RJ,Nova Iguaçu,Aplicativo,Casa,Produto D,17,772.19,13127.23,9790.24,3663.24,3.0,4.83
2022,8,2022-08-01,Sudeste,RJ,Petrópolis,Marketplace,Esporte,Produto B,28,1018.23,28510.33,19851.68,9913.15,5.6,3.43
2022,8,2022-08-01,Sudeste,MG,Belo Horizonte,Marketplace,Livros,Produto B,25,473.03,11825.83,8862.25,4551.59,8.8,4.38
2022,8,2022-08-01,Sudeste,MG,Uberlândia,Marketplace,Casa,Produto B,4,2189.89,8759.55,5508.45,2720.04,14.5,4.1
2022,8,2022-08-01,Sudeste,MG,Juiz de Fora,Aplicativo,Beleza,Produto A,18,1808.71,32556.79,25163.05,11695.24,10.2,4.2
2022,8,2022-08-01,Sudeste,ES,Vitória,Aplicativo,Beleza,Produto A,3,419.65,1258.96,924.4,537.51,8.3,2.74
2022,8,2022-08-01,Sudeste,ES,Vila Velha,Site próprio,Casa,Produto A,11,584.95,6434.5,5236.76,2459.7,9.7,3.34
2022,8,2022-08-01,Sudeste,ES,Serra,Site próprio,Livros,Produto D,20,1214.8,24296.0,18076.93,8092.18,3.2,3.97
2022,8,2022-08-01,Sul,PR,Curitiba,Aplicativo,Beleza,Produto D,11,569.83,6268.12,3458.01,1614.39,12.6,2.65
2022,8,2022-08-01,Sul,PR,Londrina,Site próprio,Esporte,Produto A,17,1021.77,17370.14,11743.03,4137.08,11.6,3.86
2022,8,2022-08-01,Sul,SC,Florianópolis,Site próprio,Esporte,Produto D,1,1058.18,1058.18,674.64,253.52,2.5,2.62
2022,8,2022-08-01,Sul,SC,Joinville,Aplicativo,Eletrônicos,Produto D,29,962.9,27924.24,18657.93,10124.83,11.7,3.93
2022,8,2022-08-01,Sul,RS,Porto Alegre,Marketplace,Moda,Produto D,26,804.46,20915.83,15180.64,9112.23,14.7,3.62
2022,8,2022-08-01,Sul,RS,Caxias do Sul,Site próprio,Livros,Produto D,11,1254.23,13796.54,9297.08,3917.94,11.1,3.46
2022,9,2022-09-01,Norte,AM,Manaus,Site próprio,Livros,Produto B,17,2140.47,36387.92,28042.46,13926.3,11.8,4.61
2022,9,2022-09-01,Norte,PA,Belém,Aplicativo,Casa,Produto D,5,728.17,3640.85,2333.02,854.04,8.3,2.63
2022,9,2022-09-01,Norte,PA,Santarém,Site próprio,Moda,Produto D,1,1304.51,1304.51,950.36,301.4,5.8,3.01
2022,9,2022-09-01,Norte,RO,Porto Velho,Marketplace,Casa,Produto C,14,1878.82,26303.53,21524.61,6467.05,14.3,4.55
2022,9,2022-09-01,Norte,TO,Palmas,Site próprio,Moda,Produto C,20,1549.79,30995.89,23343.96,9924.1,3.4,3.94
2022,9,2022-09-01,Nordeste,BA,Salvador,Aplicativo,Esporte,Produto A,9,2101.03,18909.23,12735.69,7655.96,6.1,3.61
2022,9,2022-09-01,Nordeste,BA,Feira de Santana,Marketplace,Beleza,Produto A,21,1053.27,22118.72,14889.19,4071.94,9.3,3.93
2022,9,2022-09-01,Nordeste,PE,Recife,Aplicativo,Eletrônicos,Produto C,19,683.52,12986.88,9832.21,3961.29,14.5,3.2
2022,9,2022-09-01,Nordeste,PE,Jaboatão dos Guararapes,Aplicativo,Moda,Produto C,1,2478.64,2478.64,1729.78,565.28,10.4,3.44
2022,9,2022-09-01,Nordeste,CE,Fortaleza,Site próprio,Eletrônicos,Produto D,4,233.68,934.74,711.23,409.82,12.1,3.55
2022,9,2022-09-01,Nordeste,CE,Juazeiro do Norte,Marketplace,Casa,Produto D,5,1143.43,5717.13,3541.85,1869.46,14.3,3.19
2022,9,2022-09-01,Nordeste,MA,São Luís,Aplicativo,Livros,Produto C,12,349.44,4193.26,2741.87,1076.37,4.4,3.3
2022,9,2022-09-01,Nordeste,PB,João Pessoa,Site próprio,Livros,Produto A,9,1263.01,11367.07,8409.25,4427.11,6.8,4.36
2022,9,2022-09-01,Centro-Oeste,DF,Brasília,Aplicativo,Livros,Produto B,25,2148.43,53710.87,42214.4,13732.14,3.6,3.81
2022,9,2022-09-01,Centro-Oeste,GO,Goiânia,Aplicativo,Eletrônicos,Produto B,24,2441.41,58593.76,40653.39,14312.23,13.6,4.02
2022,9,2022-09-01,Centro-Oeste,GO,Aparecida de Goiânia,Site próprio,Esporte,Produto C,6,758.74,4552.44,2862.61,1721.54,8.1,3.45
2022,9,2022-09-01,Centro-Oeste,MT,Cuiabá,Marketplace,Casa,Produto C,27,552.52,14917.99,8954.29,2961.48,4.6,4.51
2022,9,2022-09-01,Centro-Oeste,MS,Campo Grande,Site próprio,Livros,Produto D,9,894.17,8047.55,5683.74,2645.09,9.6,3.42
2022,9,2022-09-01,Sudeste,SP,São Paulo,Aplicativo,Esporte,Produto A,14,2151.14,30115.92,21926.15,9405.61,9.7,3.93
2022,9,2022-09-01,Sudeste,SP,Campinas,Site próprio,Moda,Produto C,1,945.03,945.03,550.86,299.87,6.6,4.9
2022,9,2022-09-01,Sudeste,SP,Ribeirão Preto,Marketplace,Esporte,Produto B,4,2050.5,8201.99,6012.11,1776.7,2.5,3.0
2022,9,2022-09-01,Sudeste,RJ,Rio de Janeiro,Marketplace,Esporte,Produto A,13,2437.18,31683.28,24442.47,9608.14,10.9,2.91
2022,9,2022-09-01,Sudeste,RJ,Niterói,Marketplace,Casa,Produto B,22,1995.56,43902.4,32940.72,18590.9,12.7,4.41
2022,9,2022-09-01,Sudeste,RJ,Nova Iguaçu,Aplicativo,Beleza,Produto A,21,1347.59,28299.43,22318.29,6824.1,3.4,4.7
2022,9,2022-09-01,Sudeste,RJ,Petrópolis,Aplicativo,Beleza,Produto D,25,118.69,2967.27,2160.22,1012.8,5.7,3.64
2022,9,2022-09-01,Sudeste,MG,Belo Horizonte,Site próprio,Casa,Produto A,9,2457.76,22119.8,17331.96,4359.06,6.8,2.69
2022,9,2022-09-01,Sudeste,MG,Uberlândia,Aplicativo,Beleza,Produto B,20,1739.15,34783.06,21125.15,10286.98,11.6,3.58
2022,9,2022-09-01,Sudeste,MG,Juiz de Fora,Aplicativo,Moda,Produto C,2,1301.74,2603.49,1547.35,505.38,8.3,4.62
2022,9,2022-09-01,Sudeste,ES,Vitória,Site próprio,Casa,Produto D,2,742.39,1484.77,832.51,558.47,8.5,4.98
2022,9,2022-09-01,Sudeste,ES,Vila Velha,Marketplace,Eletrônicos,Produto A,5,2108.26,10541.29,7740.98,2591.84,5.4,4.37
2022,9,2022-09-01,Sudeste,ES,Serra,Marketplace,Livros,Produto A,9,494.81,4453.32,3045.32,1947.46,10.0,2.92
2022,9,2022-09-01,Sul,PR,Curitiba,Aplicativo,Beleza,Produto A,7,1042.8,7299.57,5558.09,1401.63,6.9,3.59
2022,9,2022-09-01,Sul,PR,Londrina,Site próprio,Eletrônicos,Produto A,12,904.81,10857.66,6877.13,3827.59,11.7,4.67
2022,9,2022-09-01,Sul,SC,Florianópolis,Marketplace,Moda,Produto B,19,186.86,3550.34,2039.59,764.68,8.3,3.12
2022,9,2022-09-01,Sul,SC,Joinville,Marketplace,Esporte,Produto C,17,393.6,6691.22,4295.66,2719.86,8.4,2.69
2022,9,2022-09-01,Sul,RS,Porto Alegre,Site próprio,Moda,Produto C,6,2389.46,14336.73,10347.05,5874.42,8.3,3.14
2022,9,2022-09-01,Sul,RS,Caxias do Sul,Site próprio,Livros,Produto D,6,1624.1,9744.58,6333.46,2836.91,2.7,3.21
2022,10,2022-10-01,Norte,AM,Manaus,Marketplace,Moda,Produto D,8,1208.19,9665.53,6855.14,3798.81,7.5,2.71
2022,10,2022-10-01,Norte,PA,Belém,Marketplace,Casa,Produto A,19,369.7,7024.26,4721.84,1770.77,7.3,3.08
2022,10,2022-10-01,Norte,PA,Santarém,Marketplace,Beleza,Produto B,7,880.85,6165.93,4444.18,2400.85,10.4,2.7
2022,10,2022-10-01,Norte,RO,Porto Velho,Marketplace,Beleza,Produto B,1,2227.82,2227.82,1425.78,808.0,7.6,4.08
2022,10,2022-10-01,Norte,TO,Palmas,Aplicativo,Moda,Produto A,21,1479.07,31060.44,22424.78,9817.42,4.4,3.82
2022,10,2022-10-01,Nordeste,BA,Salvador,Aplicativo,Casa,Produto B,24,1615.19,38764.47,25943.15,16427.01,7.6,3.46
2022,10,2022-10-01,Nordeste,BA,Feira de Santana,Aplicativo,Esporte,Produto D,1,1494.9,1494.9,826.01,370.92,8.9,3.54
2022,10,2022-10-01,Nordeste,PE,Recife,Aplicativo,Beleza,Produto A,21,619.5,13009.59,10600.31,2472.29,3.0,4.37
2022,10,2022-10-01,Nordeste,PE,Jaboatão dos Guararapes,Aplicativo,Moda,Produto A,25,2031.12,50777.9,41418.55,17201.96,10.2,3.12
2022,10,2022-10-01,Nordeste,CE,Fortaleza,Aplicativo,Beleza,Produto D,14,635.31,8894.38,6603.84,3645.55,13.0,3.68
2022,10,2022-10-01,Nordeste,CE,Juazeiro do Norte,Aplicativo,Moda,Produto A,16,1593.88,25502.01,20024.22,5455.99,11.0,4.63
2022,10,2022-10-01,Nordeste,MA,São Luís,Aplicativo,Beleza,Produto C,7,387.41,2711.84,1653.06,808.62,10.2,4.06
2022,10,2022-10-01,Nordeste,PB,João Pessoa,Site próprio,Casa,Produto D,9,263.35,2370.13,1651.79,899.83,11.1,4.06
2022,10,2022-10-01,Centro-Oeste,DF,Brasília,Marketplace,Beleza,Produto B,15,1823.04,27345.53,18519.28,10389.86,10.1,4.37
2022,10,2022-10-01,Centro-Oeste,GO,Goiânia,Site próprio,Moda,Produto B,21,2034.02,42714.42,25836.65,12206.28,11.2,4.04
2022,10,2022-10-01,Centro-Oeste,GO,Aparecida de Goiânia,Site próprio,Casa,Produto B,15,2264.01,33960.11,19772.58,9835.36,7.4,3.11
2022,10,2022-10-01,Centro-Oeste,MT,Cuiabá,Aplicativo,Esporte,Produto A,13,2157.67,28049.67,20451.0,11294.97,10.4,3.69
2022,10,2022-10-01,Centro-Oeste,MS,Campo Grande,Marketplace,Esporte,Produto D,8,2126.75,17014.0,13851.87,7150.32,8.8,4.9
2022,10,2022-10-01,Sudeste,SP,São Paulo,Site próprio,Eletrônicos,Produto C,10,831.45,8314.52,5288.54,2786.51,8.0,3.66
2022,10,2022-10-01,Sudeste,SP,Campinas,Site próprio,Casa,Produto A,17,1579.33,26848.54,19989.56,11357.11,4.5,2.99
2022,10,2022-10-01,Sudeste,SP,Ribeirão Preto,Marketplace,Esporte,Produto B,28,2424.11,67875.08,50677.07,24336.56,10.8,3.02
2022,10,2022-10-01,Sudeste,RJ,Rio de Janeiro,Aplicativo,Casa,Produto A,3,1560.24,4680.72,3520.57,2093.46,11.5,3.61
2022,10,2022-10-01,Sudeste,RJ,Niterói,Aplicativo,Beleza,Produto D,5,548.72,2743.58,1869.23,734.22,8.4,3.79
2022,10,2022-10-01,Sudeste,RJ,Nova Iguaçu,Site próprio,Esporte,Produto D,24,1228.87,29492.82,16407.54,12707.82,11.4,3.9
2022,10,2022-10-01,Sudeste,RJ,Petrópolis,Aplicativo,Esporte,Produto A,23,592.92,13637.11,10535.45,2995.69,8.2,2.8
2022,10,2022-10-01,Sudeste,MG,Belo Horizonte,Marketplace,Esporte,Produto D,15,1035.64,15534.67,10598.15,6590.33,14.9,4.92
2022,10,2022-10-01,Sudeste,MG,Uberlândia,Marketplace,Livros,Produto C,10,130.27,1302.7,1024.02,495.83,2.7,5.0
2022,10,2022-10-01,Sudeste,MG,Juiz de Fora,Site próprio,Moda,Produto A,8,2153.76,17230.05,11791.16,6907.47,11.5,2.66
2022,10,2022-10-01,Sudeste,ES,Vitória,Site próprio,Beleza,Produto B,21,153.43,3221.97,2203.68,1241.13,7.3,2.78
2022,10,2022-10-01,Sudeste,ES,Vila Velha,Aplicativo,Casa,Produto A,20,2487.88,49757.61,38243.53,13101.52,7.9,4.97
2022,10,2022-10-01,Sudeste,ES,Serra,Aplicativo,Beleza,Produto A,3,2281.99,6845.97,3918.99,2846.03,4.4,2.91
2022,10,2022-10-01,Sul,PR,Curitiba,Site próprio,Esporte,Produto D,10,904.71,9047.08,6327.3,1972.08,13.5,3.21
2022,10,2022-10-01,Sul,PR,Londrina,Aplicativo,Casa,Produto D,6,1756.42,10538.52,6644.94,4056.35,2.3,3.44
2022,10,2022-10-01,Sul,SC,Florianópolis,Marketplace,Moda,Produto C,11,431.93,4751.21,2861.08,1026.4,9.7,3.05
2022,10,2022-10-01,Sul,SC,Joinville,Marketplace,Moda,Produto C,6,473.07,2838.44,1924.41,801.72,6.8,4.14
2022,10,2022-10-01,Sul,RS,Porto Alegre,Site próprio,Casa,Produto A,5,2325.83,11629.15,7887.35,4104.6,8.4,3.43
2022,10,2022-10-01,Sul,RS,Caxias do Sul,Marketplace,Beleza,Produto B,22,1326.42,29181.24,20756.12,5962.92,11.8,4.97
2022,11,2022-11-01,Norte,AM,Manaus,Aplicativo,Livros,Produto C,22,437.9,9633.85,6267.12,4218.53,9.0,2.58
2022,11,2022-11-01,Norte,PA,Belém,Site próprio,Eletrônicos,Produto A,16,1600.2,25603.27,20757.66,7604.14,3.6,3.65
2022,11,2022-11-01,Norte,PA,Santarém,Site próprio,Esporte,Produto C,16,149.12,2385.98,1668.03,928.71,10.4,4.65
2022,11,2022-11-01,Norte,RO,Porto Velho,Marketplace,Beleza,Produto C,26,2150.4,55910.38,35566.76,20509.49,7.4,2.82
2022,11,2022-11-01,Norte,TO,Palmas,Marketplace,Beleza,Produto A,20,383.19,7663.88,5898.82,1486.08,3.4,4.44
2022,11,2022-11-01,Nordeste,BA,Salvador,Site próprio,Eletrônicos,Produto D,27,503.68,13599.35,7748.21,2534.19,10.7,3.27
2022,11,2022-11-01,Nordeste,BA,Feira de Santana,Aplicativo,Moda,Produto D,29,1491.63,43257.24,34556.58,15044.45,14.4,4.76
2022,11,2022-11-01,Nordeste,PE,Recife,Aplicativo,Livros,Produto B,9,1254.65,11291.87,8390.88,2652.59,11.1,3.48
2022,11,2022-11-01,Nordeste,PE,Jaboatão dos Guararapes,Aplicativo,Eletrônicos,Produto C,29,2026.57,58770.42,44872.41,15647.84,6.1,4.74
2022,11,2022-11-01,Nordeste,CE,Fortaleza,Marketplace,Casa,Produto D,10,628.29,6282.93,4649.81,1818.62,10.7,4.07
2022,11,2022-11-01,Nordeste,CE,Juazeiro do Norte,Site próprio,Casa,Produto B,8,901.11,7208.86,5878.23,1516.71,13.3,2.55
2022,11,2022-11-01,Nordeste,MA,São Luís,Marketplace,Eletrônicos,Produto A,22,2303.64,50679.99,27912.72,21751.45,5.9,3.05
2022,11,2022-11-01,Nordeste,PB,João Pessoa,Aplicativo,Esporte,Produto B,8,2358.54,18868.35,13933.18,4680.15,12.0,4.69
2022,11,2022-11-01,Centro-Oeste,DF,Brasília,Site próprio,Eletrônicos,Produto C,18,1978.18,35607.23,27099.85,14847.44,2.2,3.88
2022,11,2022-11-01,Centro-Oeste,GO,Goiânia,Aplicativo,Casa,Produto C,12,1561.82,18741.88,14624.69,7618.84,12.7,4.63
2022,11,2022-11-01,Centro-Oeste,GO,Aparecida de Goiânia,Marketplace,Livros,Produto C,2,352.2,704.41,392.23,262.41,4.8,4.05
2022,11,2022-11-01,Centro-Oeste,MT,Cuiabá,Aplicativo,Casa,Produto D,13,2053.45,26694.84,16345.0,6485.87,9.8,4.95
2022,11,2022-11-01,Centro-Oeste,MS,Campo Grande,Marketplace,Casa,Produto C,22,140.43,3089.49,1875.72,786.78,10.6,3.39
2022,11,2022-11-01,Sudeste,SP,São Paulo,Aplicativo,Esporte,Produto C,2,1217.4,2434.79,1409.91,926.86,9.6,2.88
2022,11,2022-11-01,Sudeste,SP,Campinas,Marketplace,Moda,Produto A,4,852.2,3408.8,2123.47,911.06,5.6,4.29
2022,11,2022-11-01,Sudeste,SP,Ribeirão Preto,Site próprio,Casa,Produto C,16,2153.59,34457.45,25367.61,9257.73,3.8,2.73
2022,11,2022-11-01,Sudeste,RJ,Rio de Janeiro,Marketplace,Eletrônicos,Produto A,18,1696.77,30541.89,19884.83,10596.1,12.6,4.43
2022,11,2022-11-01,Sudeste,RJ,Niterói,Aplicativo,Beleza,Produto B,6,2065.75,12394.49,9532.92,4268.3,3.5,2.89
2022,11,2022-11-01,Sudeste,RJ,Nova Iguaçu,Site próprio,Esporte,Produto B,12,1254.69,15056.32,11751.71,2803.11,6.6,2.63
2022,11,2022-11-01,Sudeste,RJ,Petrópolis,Site próprio,Eletrônicos,Produto A,12,2278.8,27345.58,21545.88,9207.74,11.9,4.83
2022,11,2022-11-01,Sudeste,MG,Belo Horizonte,Aplicativo,Livros,Produto C,28,1836.78,51429.96,28955.06,16781.2,7.7,4.24
2022,11,2022-11-01,Sudeste,MG,Uberlândia,Marketplace,Livros,Produto A,16,1047.4,16758.38,11496.23,6322.36,13.6,3.79
2022,11,2022-11-01,Sudeste,MG,Juiz de Fora,Site próprio,Livros,Produto D,15,720.81,10812.13,6527.15,4343.68,5.9,2.67
2022,11,2022-11-01,Sudeste,ES,Vitória,Marketplace,Beleza,Produto C,26,2441.92,63489.84,45375.86,20750.49,8.3,4.4
2022,11,2022-11-01,Sudeste,ES,Vila Velha,Aplicativo,Casa,Produto C,28,653.8,18306.48,11856.99,7272.05,2.2,3.71
2022,11,2022-11-01,Sudeste,ES,Serra,Marketplace,Casa,Produto D,29,1038.18,30107.14,17017.46,9603.55,7.4,4.96
2022,11,2022-11-01,Sul,PR,Curitiba,Site próprio,Casa,Produto C,12,1067.72,12812.61,7984.11,2813.02,6.3,2.51
2022,11,2022-11-01,Sul,PR,Londrina,Aplicativo,Beleza,Produto C,17,1741.22,29600.75,17800.92,12903.73,14.9,4.81
2022,11,2022-11-01,Sul,SC,Florianópolis,Aplicativo,Beleza,Produto D,21,2276.98,47816.53,27300.91,20325.31,14.4,3.63
